archiveshub:note	sc:attributionLabel	sc:viewingDirection	sc:viewingHint	dcndl:alternative	dcndl:callNumber	dcndl:sourceIdentifier	dcndl:volume	dcterms:alternative	dcterms:contributor	dcterms:created	dcterms:creator	dcterms:date	dcterms:description	dcterms:extent	dcterms:format	dcterms:identifier	dcterms:isPartOf	dcterms:language	dcterms:publisher	dcterms:relation	dcterms:rights	dcterms:subject	dcterms:title	dcterms:type	bibo:identifier	bibo:numVolumes	bibo:shortDescription	bibo:volume	http://purl.org/utrepo/koumin#facsimile	http://purl.org/utrepo/koumin#jyo	http://purl.org/utrepo/koumin#mark	http://purl.org/utrepo/koumin#moku	http://purl.org/utrepo/koumin#rui	http://purl.org/utrepo/koumin#titleA	http://purl.org/utrepo/koumin#titleB	http://purl.org/utrepo/koumin#titleC	http://purl.org/utrepo/koumin#titleD	uterms:annotedManifest	uterms:bunko	uterms:databaseLabel	uterms:linkToTapas	uterms:manifestUri	uterms:sort	uterms:year	rdf:type	rdfs:seeAlso	foaf:thumbnail
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1475-090-99		成化11.9				0041-00014	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/e3e29b70-d150-464b-8bed-69330cc8cd7b	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		在外有司多要馬夫幷皂隸錢計贓擬罪		e3e29b70-d150-464b-8bed-69330cc8cd7b	第9冊		卷41	下-219下表	第4條	乙5-651(41-6)	在官求索借貸人財物	刑部類	在外有司多要馬夫竝皂隸錢計贓擬罪/前件成化十一年九月內公務事	在外有司多要馬夫幷皂隸錢計贓擬罪/前件成化十一年九月內公務事	在外有司多要馬夫竝皂隸錢計贓擬罪	在外有司多要馬夫幷皂隸錢計贓擬罪			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100377/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100377	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101873/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1477-050-28		成化13.5.28				0041-00015	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/4d3a1b84-c5ca-4f5f-aed0-2eba468abd1e	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		禁革公差人員索要財物等項		4d3a1b84-c5ca-4f5f-aed0-2eba468abd1e	第9冊		卷41	下-220上表	第5條	乙5-651(41-7)	在官求索借貸人財物	刑部類	禁革公差人員索要財物等項/前件成化十三年五月二十八日	禁革公差人員索要財物等項/前件成化十三年五月二十八日	禁革公差人員索要財物等項	禁革公差人員索要財物等項			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100378/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100378	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102136/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1484-080-11		成化20.8.11				0041-00016	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/d60247d4-ba0c-4e73-90b0-4c5a6e3cdf31	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		官舍押解囚犯犯求色財物姦淫婦女等職守哨		d60247d4-ba0c-4e73-90b0-4c5a6e3cdf31	第9冊		卷41	下-220下表	第6條	乙5-652(41-8)	在官求索借貸人財物	刑部類	官舍押解囚犯求索財物姦淫婦女等項革職守哨/前件成化二十年八月十一日爲情乞恩急救性命官舍非法逼要財物等事	官舍押解囚犯求索財物等項姦淫婦女革職守哨/前件成化二十年八月十一日爲情乞恩急救性命官舍非法逼要財物等事	官舍押解囚犯(犯)求(色)[索]財物姦淫婦女等[項革]職守哨	官舍押解囚犯犯求色財物姦淫婦女等職守哨			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100379/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100379	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101496/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1492-080-28		弘治5.8.28				0041-00019	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/1f01da84-2806-47e2-b3ec-3761c0663236	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		旗校人等撥發各將軍拜儀賓等處充徒不許索要財物幷軍民擺站充徒仍照舊例		1f01da84-2806-47e2-b3ec-3761c0663236	第9冊		卷41	下-222上表	第7條	乙5-654(41-9)	在官求索借貸人財物	刑部類	旗校人等撥發各將軍竝儀賓等處充從不許索要財物竝軍民擺(沾)[站]充徒仍照舊例/前件弘治五年八月二十八日(諫)[陳]言事	旗校人等撥發各將軍幷儀賓等處充從不許索要財物幷軍民擺沾充徒仍照舊例/前件弘治五年八月二十八日諫言事	旗校人等撥發各將軍(拜)[竝]儀賓等處充(徒)[從]不許索要財物竝軍民擺站充徒仍照舊例	旗校人等撥發各將軍拜儀賓等處充徒不許索要財物幷軍民擺站充徒仍照舊例			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100380/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100380	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103387/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1465-060-25		成化1.6.25				0041-00021	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/9255874e-eb48-46d9-bdf7-b85e82005c4c	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		供應等項例		9255874e-eb48-46d9-bdf7-b85e82005c4c	第9冊		卷41	下-223上表	第1條	乙5-655(41-10)	因公擅入科斂(因八科斂)	刑部類	供應等項例/前件成化元年六月二十五日建言民情事	供應等項例/前件成化元年六月二十五日建言民情事	供應等項例	供應等項例			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100381/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100381	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101617/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1471-120-16		成化7.12.16				0041-00022	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/f8636fe1-0ba5-4c54-8612-338859c46364	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		禁約管軍管民官員不許擅自科擾		f8636fe1-0ba5-4c54-8612-338859c46364	第9冊		卷41	下-223下表	第2條	乙5-656(41-11)	因公擅入科斂(因八科斂)	刑部類	禁約管軍管民官員不許擅自科擾/前件成化七年十二月十六日陳言禁革罰害軍民事	禁約管軍管民官員不許擅自科擾/前件成化七年十二月十六日陳言禁革罰害軍民事	禁約管軍管民官員不許擅自科擾	禁約管軍管民官員不許擅自科擾			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100382/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100382	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103103/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1479-050-16		成化15.5.16				0041-00024	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/58a6995f-3922-4bc1-95b0-a97d4281b2de	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		成化十五年五月十六日兵部等衙門太子少保尚書等官白等題爲弭盜事		58a6995f-3922-4bc1-95b0-a97d4281b2de	第9冊		卷41	下-224下表	第3條	乙5-658(41-12)	因公擅入科斂(因八科斂)	刑部類	弭盜事/前件成化十年五月十六日弭盜事	弭盜事/前件成化十年五月十六日弭盜事	弭盜事	成化十五年五月十六日兵部等衙門太子少保尚書等官白等題爲弭盜事			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100383/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100383	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104052/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1475-110-26		成化11.11.26				0041-00025	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/34f42a6f-542f-443a-aaba-3d086075591b	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		通行在外大小衙門不許勸借出粟賑濟		34f42a6f-542f-443a-aaba-3d086075591b	第9冊		卷41	下-225上表	第4條	乙5-658(41-13)	因公擅入科斂(因八科斂)	刑部類	通行在外大小衙門不許勸借出粟賑濟/前件成化十一年十一月二十六日陳言事	通行在外大小衙門不許勸借出粟賑濟/前件成化十一年十一月二十六日陳言事	通行在外大小衙門不許勸借出粟賑濟	通行在外大小衙門不許勸借出粟賑濟			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100384/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100384	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100923/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1480-010-28		成化16.1.28				0041-00031	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/96cc810b-8fff-4483-aea0-dc79af401485	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		成化十六年正月二十八日戶部尚書陳等題		96cc810b-8fff-4483-aea0-dc79af401485	第9冊		卷41	下-228上表	第5條	乙5-663(41-14)	因公擅入科斂(因八科斂)	刑部類	減征科以蘇民困/前件成化十六年正月二十六日	減征科以蘇民困/前件成化十六年正月二十六日	減征科以蘇民困	成化十六年正月二十八日戶部尚書陳等題			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100385/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100385	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/100833/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1484-070-28		成化20.7.28				0041-00033	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/63427b04-9ecd-4de1-83fe-147d9994a909	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		害民廢政貪濫		63427b04-9ecd-4de1-83fe-147d9994a909	第9冊		卷41	下-229上表	第6條	乙5-664(41-15)	因公擅入科斂(因八科斂)	刑部類	害民廢政貪濫/前件成化二十年七月二十八日爲建言民情事	害民廢政貪濫/前件成化二十年七月二十八日爲建言民情事	害民廢政貪濫	害民廢政貪濫			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100386/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100386	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102630/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1485-020-99		成化21.2				0041-00034	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/007897dc-87ed-47ea-b8d8-2b18ca48bdc3	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		守衞官軍多科軍士鈔物送與門官賣放回營幷官自行侵剋入己官降一級軍人邊衞差操		007897dc-87ed-47ea-b8d8-2b18ca48bdc3	第9冊		卷41	下-229下表	第7條	乙5-665(41-16)	因公擅入科斂(因八科斂)	刑部類	守衞官軍多科軍士鈔物送與門官賣放回營竝官自行侵剋入己官降一級軍人邊衞差操/前件成化二十一年二月內陳情守衞事	守衞官軍多科軍士鈔物送與門官賣放回營幷官自行侵剋入己官降一級軍人邊差衞操/前件成化二十一年二月內陳情守衞事	守衙官軍多科軍士鈔物送與門官賣放回營竝官自行侵剋入己官降一級軍人邊衞差操	守衞官軍多科軍士鈔物送與門官賣放回營幷官自行侵剋入己官降一級軍人邊衞差操			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100387/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100387	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103267/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1488-015-19		弘治1.閏1.19				0041-00035	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/34bcb6a4-0a51-4c82-8916-2379941c2a80	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		弘治元年閏正月十九日本院左都御史馬奏稱禁公罰以勵士風		34bcb6a4-0a51-4c82-8916-2379941c2a80	第9冊		卷41	下-230上表	第8條	乙5-666(41-17)	因公擅入科斂(因八科斂)	刑部類	禁公罰以勵士風/前件弘治元年閏正月十九日	禁公罰以勵士風/前件弘治元年閏正月十九日	禁公罰以勵士風	弘治元年閏正月十九日本院左都御史馬奏稱禁公罰以勵士風			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100388/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100388	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102910/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1488-030-07		弘治1.3.7				0041-00036	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/695185b8-9cd3-45fc-8ffa-7b76446a84e5	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		弘治元年三月初七日都察院題		695185b8-9cd3-45fc-8ffa-7b76446a84e5	第9冊		卷41	下-230下表	第9條	乙5-666(41-18)	因公擅入科斂(因八科斂)	刑部類	[缺題]/前件弘治元年三月初七日	[缺題]/前件弘治元年三月初七日	[缺題]	弘治元年三月初七日都察院題			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100389/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100389	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/102765/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1488-040-08		弘治1.4.8				0041-00037	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/4ba09b7d-7ecd-4cfd-9e95-36886a1fe7dd	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		在外大小官員公罰不入者降用		4ba09b7d-7ecd-4cfd-9e95-36886a1fe7dd	第9冊		卷41	下-231上表	第10條	乙5-667(41-19)	因公擅入科斂(因八科斂)	刑部類	在外大小官員公罰不入[己]者降用/前件弘治元年四月初八日爲遇赦節經體勘明白辨問還職延久未蒙發落事	在外大小官員公罰不入己者降用/前件弘治元年四月初八日爲遇赦節經體勘明白辯問遠職延久未蒙發落事	在外大小官員公罰不入者降用	在外大小官員公罰不入者降用			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100390/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100390	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103551/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1492-040-14		弘治5.4.14				0041-00038	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/1875d9c2-2a8a-441a-b9cb-05b7b781046d	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		在外有司科罰磚石等料不罪其餘罰銀穀等貴細之物重者降黜		1875d9c2-2a8a-441a-b9cb-05b7b781046d	第9冊		卷41	下-231下表	第11條	乙5-668(41-20)	因公擅入科斂(因八科斂)	刑部類	在外有司科罰(碎)[磚]石等料不罪其餘罰銀穀等貴細之物重者降黜/前件弘治五年四月十四日爲貪官嗜酒酷刑違例索財挾讎陷害等事	在外有司科罰碎石等料不罪其餘罰銀穀等貴細之物重者降黜/前件弘治五年四月十四日爲貪官嗜酒酷刑違例索財挾仇陷害等事	在外有司科罰磚石等料不罪其餘罰銀穀等貴細之物重者降黜	在外有司科罰磚石等料不罪其餘罰銀穀等貴細之物重者降黜			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100391/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100391	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/101765/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1483-020-11		成化19.2.11				0041-00045	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/ee0d8d95-31b6-4549-8501-dbff4c5e528f	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		官吏聽許財物照大明律行		ee0d8d95-31b6-4549-8501-dbff4c5e528f	第9冊		卷41	下-235上表	第1條	乙5-674(41-21)	官吏聽許財物(聽許財物)	刑部類	官吏聽許財物照大明律行/前件成化十九年二月十一日	官吏聽許財物照大明律行/前件成化十九年二月十一日	官吏聽許財物照大明律行	官吏聽許財物照大明律行			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100392/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100392	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104048/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1472-060-22		成化8.6.22				0042-00006	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/b0787659-c800-43fd-ad61-bee88ddb271c	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		禁約抄寫假奏詞旨意傳用惑眾例		b0787659-c800-43fd-ad61-bee88ddb271c	第9冊		卷42	下-237下表	第1條	乙5-681(42-1)	詐爲制書	刑部類	禁約抄寫假奏詞(紙)[旨]意傳用惑眾例/前件成化八年六月二十一日違法等事	禁約抄寫假奏詞紙意傳用惑眾例/前件成化八年六月二十一日違法等事	禁約抄寫假奏詞旨意傳用惑眾例	禁約抄寫假奏詞旨意傳用惑眾例			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100393/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100393	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/104274/full/200,151/0/default.jpg
	東京大学総合図書館 General Library in the University of Tokyo, JAPAN				A00:6290:9					1475-025-06		成化11.閏2.6				0042-00008	https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin			https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/koumin/document/ee181ca0-3e28-4ced-a999-36bd904baa24	https://www.lib.u-tokyo.ac.jp/ja/library/general/reuse		禁約不許私自傳寫通報遠方例		ee181ca0-3e28-4ced-a999-36bd904baa24	第9冊		卷42	下-238下表	第1條	乙5-683(42-2)	對制上書詐不以實	刑部類	禁約不許私自傳寫通報遠方例/前件成化十三年閏二月初六日陳言事	禁約不許私自傳寫通報遠方例/前件成化十三年閏二月初六日陳言事	禁約不許私自傳寫通報遠方例	禁約不許私自傳寫通報遠方例			皇明條法事類纂デジタルアーカイブ		https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/100394/manifest			http://omeka.org/s/vocabs/o#Item|http://purl.org/dc/dcmitype/Image	https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/100394	https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif-img/103686/full/200,151/0/default.jpg
